Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,PrimaryEnergyInputToPower.MWy,PowerOutput.MWy,Capacity.MW,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,CapEx.USD_kW,LCOE.USD_kWh,EffectiveCapacity.MW
tjk.nga,TJK,nga,2018,0,0,0,0,669,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,404.9042856
tjk.oil,TJK,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,0
tjk.nuc,TJK,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
tjk.wnd,TJK,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
tjk.sol,TJK,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0
tjk.hyd,TJK,hyd,2018,1582,18394,2098.909172,2099.771689,5900,0.356700797,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,2104.534702
tjk.ore,TJK,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
tjk.bio,TJK,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
tkm.coa,TKM,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
tkm.nga,TKM,nga,2018,8829,22534,11713.82369,2572.374429,7101.6,0.384487993,0.233098944,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2730.479931
tkm.oil,TKM,oil,2018,0,0,0,0,0,0.45,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,0
tkm.nuc,TKM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
tkm.wnd,TKM,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
tkm.sol,TKM,sol,2018,0,0,0,0,0,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0
tkm.hyd,TKM,hyd,2018,0,0,0,0,10,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,6.76666667
tkm.ore,TKM,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
tkm.bio,TKM,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
tto.coa,TTO,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
tto.nga,TTO,nga,2018,2094,9186,2778.202153,1048.630137,2041,0.622967936,0.457662001,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,1271.477557
tto.oil,TTO,oil,2018,7,34,9.287208727,3.881278539,5,0.625299087,0.336645329,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,3.126495435
tto.nuc,TTO,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
tto.wnd,TTO,wnd,2018,0,0,0,0,0.002511416,1,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0.002511416
tto.sol,TTO,sol,2018,0,5,0,0.570776256,2.6,0.175623463,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.456621004
tto.hyd,TTO,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,0
tto.ore,TTO,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
tto.bio,TTO,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
tun.coa,TUN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
tun.nga,TUN,nga,2018,3801,20038,5042.954339,2287.442922,4402,0.515845877,0.450282394,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2270.753551
tun.oil,TUN,oil,2018,20,47,26.53488208,5.365296804,422,0.011958439,0.19018216,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,5.046461258
tun.nuc,TUN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
tun.wnd,TUN,wnd,2018,39,453,51.74302005,51.71232877,245,0.210882676,0.998516431,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,51.66625562
tun.sol,TUN,sol,2018,15,174,19.90116156,19.8630137,47,0.163199019,0.385422422,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,7.670353893
tun.hyd,TUN,hyd,2018,1,17,1.326744104,1.940639269,62,0.030512594,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1.891780828
tun.ore,TUN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
tun.bio,TUN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
tur.coa,TUR,coa,2018,26088,113249,34612.10018,12927.96804,19777.5,0.653668324,0.373508837,0.9,0.067057991,0.038562998,0.003,0.028494993,1450,0.067057991,12927.92528
tur.nga,TUR,nga,2018,14232,92483,18882.22209,10557.42009,26347.5,0.400698326,0.559118471,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,10557.39914
tur.oil,TUR,oil,2018,67,329,88.89185495,37.55707763,45,0.834895738,0.422651864,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,37.57030821
tur.nuc,TUR,nuc,2018,0,0,0,0,0,0.9,0.33,0,0.255598383,0.0045,0.0045,0.251098383,7010,0.255598383,0
tur.wnd,TUR,wnd,2018,1715,19949,2275.366138,2277.283105,7005.4,0.325078763,1,0,0.076354059,0,0,0.076354059,1880,0.076354059,2277.306766
tur.sol,TUR,sol,2018,671,7800,890.2452937,890.4109589,5062.9,0.175865248,1,0,0.067982664,0,0,0.067982664,900,0.067982664,890.3881641
tur.hyd,TUR,hyd,2018,5154,59938,6838.039111,6842.237443,28283.8,0.241915374,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,6842.286055
tur.ore,TUR,ore,2018,6938,9629,9204.950592,1099.200913,1282.5,0.74721584,0.104107491,0,0.149530995,6.22E-04,6.22E-04,0.148908773,4715.555556,0.149530995,958.3043148
tur.bio,TUR,bio,2018,150,474,199.0116156,54.10958904,738.8,0.410877011,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,303.5559357
twn.coa,TWN,coa,2018,29048,131225,38539.26273,14980.02283,19346.684,0.762901934,0.382976258,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,14759.62264
twn.nga,TWN,nga,2018,14366,92416,19060.0058,10549.77169,16680.16,0.631428073,0.552587518,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,10532.32129
twn.oil,TWN,oil,2018,2082,8247,2762.281224,941.4383562,3081.697,0.313915467,0.350215012,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,967.3923529
twn.nuc,TWN,nuc,2018,7213,27682,9569.805221,3160.045662,4416,0.715600574,0.330214885,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,3160.092135
twn.wnd,TWN,wnd,2018,145,1686,192.3778951,192.4657534,713.191,0.271167921,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,193.3945207
twn.sol,TWN,sol,2018,236,2740,313.1116085,312.7853881,2738.116,0.114215257,0.998796004,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,312.7346226
twn.hyd,TWN,hyd,2018,384,4468,509.4697359,510.0456621,4693.64,0.190657637,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,894.8783113
twn.ore,TWN,ore,2018,1084,3594,1438.190609,410.2739726,1.71E-04,1,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0.000171
twn.bio,TWN,bio,2018,24,150,31.84185849,17.12328767,712.559,0.589273498,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,419.8921345
tza.coa,TZA,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
tza.nga,TZA,nga,2018,477,3506,632.8569375,400.2283105,528.7655137,1,0.835521399,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,528.7655137
tza.oil,TZA,oil,2018,382,1330,506.8162477,151.826484,716.86,0.224787066,0.317947297,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,161.1408561
tza.nuc,TZA,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
tza.wnd,TZA,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
tza.sol,TZA,sol,2018,8,88,10.61395283,10.0456621,25,0.111517808,0.262667948,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,2.7879452
tza.hyd,TZA,hyd,2018,192,2234,254.7348679,255.0228311,574.1,0.444313891,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,255.0806048
tza.ore,TZA,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
tza.bio,TZA,bio,2018,31,72,41.12906722,8.219178082,1.556061644,1,0.037833623,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,1.556061644
ukr.coa,UKR,coa,2018,14747,49023,19565.4953,5596.232877,15779.9333,0.370911654,0.299147099,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,5852.96116
ukr.nga,UKR,nga,2018,3837,10571,5090.717126,1206.73516,11202.9333,0.09194303,0.202335272,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,1030.031632
ukr.oil,UKR,oil,2018,287,1221,380.7755578,139.3835616,958.6333,0.084051237,0.211605796,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,80.57431469
ukr.nuc,UKR,nuc,2018,22145,84398,29380.74818,9634.474886,13107,0.735064187,0.327918344,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,9634.486299
ukr.wnd,UKR,wnd,2018,102,1188,135.3278986,135.6164384,621,0.218457489,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,135.6621007
ukr.sol,UKR,sol,2018,95,1108,126.0406899,126.4840183,1224.8,0.103222518,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,126.42694
ukr.hyd,UKR,hyd,2018,897,10428,1190.089461,1190.410959,6248.1,0.219362973,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1370.601792
ukr.ore,UKR,ore,2018,37,176,49.08953184,20.0913242,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
ukr.bio,UKR,bio,2018,111,125,147.2685955,14.26940639,98.7,0.129709858,0.086932064,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,12.80236298
ury.coa,URY,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
ury.nga,URY,nga,2018,3,13,3.980232311,1.484018265,1102,0.605238095,0.353754506,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,666.9723807
ury.oil,URY,oil,2018,99,351,131.3476663,40.06849315,87.9,0.462692142,0.309641126,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,40.67063928
ury.nuc,URY,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
ury.wnd,URY,wnd,2018,407,4732,539.9848502,540.1826484,1510.6555,0.35760394,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,540.2163588
ury.sol,URY,sol,2018,36,416,47.76278774,47.48858447,248.385,0.183697278,0.955297012,0,0.097728587,0,0,0.097728587,990,0.097728587,45.6276484
ury.hyd,URY,hyd,2018,564,6557,748.2836745,748.5159817,1538,0.466883398,0.959618245,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,718.0666661
ury.ore,URY,ore,2018,0,0,0,0,0,0.407698413,1,0,0.163757565,0.002562698,0.002562698,0.161194867,4625.793651,0.163757565,0
ury.bio,URY,bio,2018,309,2554,409.9639281,291.5525114,424.6,0.494756763,0.512420013,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,210.0737216
usa.coa,USA,coa,2018,294774,1272150,391089.6665,145222.6027,262813.7,0.545675745,0.366696115,0.9,0.121221328,0.053604248,0.005,0.06761708,2330,0.121221328,143411.0615
usa.nga,USA,nga,2018,263912,1519218,350143.6899,173426.7123,541344.4,0.320274439,0.495164639,0.9,0.071351067,0.050925259,0.0025,0.020425808,940,0.071351067,173378.774
usa.oil,USA,oil,2018,9505,42927,12610.70271,4900.342466,37143.4,0.114431092,0.337043853,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,4250.359823
usa.nuc,USA,nuc,2018,219216,841329,290843.5355,96042.12329,104302.2,0.920532703,0.330121094,0,0.151699583,0.003,0.003,0.148699583,10790,0.151699583,96013.58609
usa.wnd,USA,wnd,2018,23717,275834,31466.38991,31487.89954,95105.2,0.33384959,1,0,0.042357883,0,0,0.042357883,1400,0.042357883,31750.83203
usa.sol,USA,sol,2018,7770,85184,10308.80169,9724.200913,32396.1,0.310879228,0.976958802,0,0.064222119,0,0,0.064222119,1030,0.064222119,10071.27456
usa.hyd,USA,hyd,2018,25409,295501,33711.24093,33732.99087,101766.7,0.354238227,1,0,0.050999188,0.0014,0.0014,0.049599188,3030,0.050999188,36049.65538
usa.ore,USA,ore,2018,19859,50626,26347.81116,5779.223744,3828.4,0.741564925,0.107751158,0,0.105052793,9.33E-04,9.33E-04,0.10411946,3640,0.105052793,2839.007159
usa.bio,USA,bio,2018,10013,45893,13284.68871,5238.926941,15640.4,0.567447139,0.668069868,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,8875.100233
uzb.coa,UZB,coa,2018,1101,2109,1460.745258,240.7534247,2734,0.115779258,0.216697942,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,316.5404914
uzb.nga,UZB,nga,2018,11918,54431,15812.13623,6213.584475,7644,0.798900151,0.386209217,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,6106.792754
uzb.oil,UZB,oil,2018,134,459,177.7837099,52.39726027,1980,0.45,0.104909941,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,891
uzb.nuc,UZB,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
uzb.wnd,UZB,wnd,2018,0,0,0,0,1,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0.346428571
uzb.sol,UZB,sol,2018,0,0,0,0,4,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.70967742
uzb.hyd,UZB,hyd,2018,507,5897,672.6592606,673.173516,1905,0.452997477,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,862.9601937
uzb.ore,UZB,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
uzb.bio,UZB,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
ven.coa,VEN,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
ven.nga,VEN,nga,2018,6483,24950,8601.282025,2848.173516,14696.1,0.162754806,0.278081906,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,2391.860904
ven.oil,VEN,oil,2018,5160,16560,6845.999576,1890.410959,2609,0.470269365,0.179218938,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,1226.932773
ven.nuc,VEN,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
ven.wnd,VEN,wnd,2018,6,71,7.960464623,8.105022831,214,0.046942346,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,10.04566204
ven.sol,VEN,sol,2018,1,6,1.326744104,0.684931507,4,0.199771689,0.602291546,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.799086756
ven.hyd,VEN,hyd,2018,5000,58150,6633.720519,6638.127854,15138,0.443477061,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,6713.355749
ven.ore,VEN,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
ven.bio,VEN,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
vnm.coa,VNM,coa,2018,22567,114182,29940.63419,13034.47489,18516,0.448245254,0.277205522,0.9,0.087753799,0.051804012,0.0059,0.035949788,1350,0.087753799,8299.709123
vnm.nga,VNM,nga,2018,6885,41729,9134.633155,4763.584475,7502,0.633297022,0.520107833,0.9,0.084550404,0.051834118,0.0024,0.032716286,1060,0.084550404,4750.994259
vnm.oil,VNM,oil,2018,66,258,87.56511085,29.45205479,2250,0.039518255,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,88.91607375
vnm.nuc,VNM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
vnm.wnd,VNM,wnd,2018,43,497,57.04999646,56.73515982,237,0.191819211,0.796865132,0,0.104217098,0.0054,0.0054,0.098817098,1780,0.104217098,45.46115301
vnm.sol,VNM,sol,2018,2,23,2.653488208,2.625570776,106,0.16,1,0,0.10719048,0,0,0.10719048,1010,0.10719048,16.96
vnm.hyd,VNM,hyd,2018,7233,84125,9596.340103,9603.310502,19967,0.579264145,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,11566.16718
vnm.ore,VNM,ore,2018,0,0,0,0,95,0.375555556,1,0,0.194244898,0.004222222,0.004222222,0.190022676,4722.222222,0.194244898,35.67777782
vnm.bio,VNM,bio,2018,52,126,68.9906934,14.38356164,197,0.043451893,0.124075037,0,0.204460494,0.121522147,0.0117,0.082938347,3460,0.204460494,8.560022921
yem.coa,YEM,coa,2018,0,0,0,0,0,0.65875,0.357142857,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,0
yem.nga,YEM,nga,2018,86,315,114.0999929,35.95890411,340,0.635247113,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,215.9840184
yem.oil,YEM,oil,2018,720,2836,955.2557547,323.7442922,1179,0.257943676,0.318360389,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,304.115594
yem.nuc,YEM,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
yem.wnd,YEM,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
yem.sol,YEM,sol,2018,39,458,51.74302005,52.28310502,250,0.46423137,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,116.0578425
yem.hyd,YEM,hyd,2018,0,0,0,0,0,0.676666667,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,0
yem.ore,YEM,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
yem.bio,YEM,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
zaf.coa,ZAF,coa,2018,56558,227457,75037.99302,25965.41096,36918,0.710635411,0.349626063,0.9,0.065030083,0.041446296,0.0021,0.023583787,1740,0.065030083,26235.2381
zaf.nga,ZAF,nga,2018,0,0,0,0,0,0.65,0.450856628,0.9,0.067828198,0.049956754,0.0025,0.017871444,990,0.067828198,0
zaf.oil,ZAF,oil,2018,45,182,59.70348467,20.77625571,2997,0.45,0.350271731,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,1348.65
zaf.nuc,ZAF,nuc,2018,3017,11580,4002.786961,1321.917808,1860,0.613126602,0.284905365,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,1140.41548
zaf.wnd,ZAF,wnd,2018,556,6467,737.6697217,738.2420091,2094,0.326083374,0.925642689,0,0.105688485,0.0031,0.0031,0.102588485,1990,0.105688485,682.8185852
zaf.sol,ZAF,sol,2018,544,4241,721.7487925,484.1324201,2959,0.147400995,0.60430935,0,0.105673656,0,0,0.105673656,1240,0.105673656,436.1595442
zaf.hyd,ZAF,hyd,2018,95,1104,126.0406899,126.0273973,3433,0.195561818,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,671.3637212
zaf.ore,ZAF,ore,2018,0,0,0,0,0,0.385555556,1,0,0.194214607,0.002688889,0.002688889,0.191525718,5015.555556,0.194214607,0
zaf.bio,ZAF,bio,2018,142,443,188.3976627,50.57077626,199,0.1870969,0.197626035,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,37.2322831
zmb.coa,ZMB,coa,2018,585,2040,776.1453007,232.8767123,301,0.773867132,0.300116494,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,232.9340067
zmb.nga,ZMB,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
zmb.oil,ZMB,oil,2018,115,456,152.5755719,52.05479452,416,0.124998134,0.340809627,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,51.99922374
zmb.nuc,ZMB,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
zmb.wnd,ZMB,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
zmb.sol,ZMB,sol,2018,0,0,0,0,5,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,0.887096775
zmb.hyd,ZMB,hyd,2018,1177,13693,1561.57781,1563.127854,2353.3,0.649295102,0.978488651,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,1527.986164
zmb.ore,ZMB,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
zmb.bio,ZMB,bio,2018,0,0,0,0,0,0.771818182,0.35,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,0
zwe.coa,ZWE,coa,2018,1614,4134,2141.364984,471.9178082,1365,0.307656748,0.196113911,0.9,0.09112122,0.048499233,0.00404375,0.042621987,1793.75,0.09112122,419.951461
zwe.nga,ZWE,nga,2018,0,0,0,0,0,0.605238095,0.444415819,0.9,0.075808977,0.051561436,0.003238095,0.024247542,944.2857143,0.075808977,0
zwe.oil,ZWE,oil,2018,17,49,22.55464976,5.593607306,0.014406393,1,0.323193916,0,0.190673637,0.123056557,0.005,0.06761708,2330,0.190673637,0.014406393
zwe.nuc,ZWE,nuc,2018,0,0,0,0,0,0.902222222,0.33,0,0.174007691,0.003933333,0.003933333,0.170074358,7644.444444,0.174007691,0
zwe.wnd,ZWE,wnd,2018,0,0,0,0,0,0.346428571,1,0,0.067947992,0.002910714,0.002910714,0.065037278,1655.357143,0.067947992,0
zwe.sol,ZWE,sol,2018,0,0,0,0,11,0.177419355,1,0,0.077021936,0,0,0.077021936,967.0967742,0.077021936,1.951612905
zwe.hyd,ZWE,hyd,2018,434,5049,575.8069411,576.369863,1081,0.581178566,1,0,0.079959769,9.33E-04,9.33E-04,0.079026435,4293.333333,0.079959769,628.2540298
zwe.ore,ZWE,ore,2018,0,0,0,0,0,0.400171531,1,0,0.149953131,0.002562698,0.002562698,0.147390433,4610.524834,0.149953131,0
zwe.bio,ZWE,bio,2018,64,187,84.91162264,21.34703196,40.00558219,1,0.471143772,0,0.179806188,0.117785783,0.007963636,0.062020405,2988.181818,0.179806188,40.00558219
