Item code,ISO code,Unit,Year,Value,Source Code,Source Wording,Note,Title
etpmw,CH,MW,2016,175.3333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CH,MW,2017,163.5,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CH,MW,2018,163.5,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CH,MW,2019,163.5,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2000,1585.6,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2010,1565.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2015,230,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2016,152.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2017,54.6,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2018,45,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TR,MW,2019,45,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2000,5190,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2010,6298,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2015,2100,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2016,2601,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2017,2528,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2018,2528,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GB,MW,2019,2528,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2000,84346.0238,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2010,62771.7224,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2015,42454.372,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2016,42108.9211,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2017,38303.7585,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2018,37352.121,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,EU28,MW,2019,37796.3645,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2000,76138.7238,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2010,58401.5724,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2015,36227.947,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2016,35054.4295,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2017,31247.9005,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2018,30263.313,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,OEUR,MW,2019,30429.6338,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2000,24179,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2010,23925.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2015,25947.8533,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2016,26597.3733,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2017,26187.4533,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2018,25802.6533,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CIS,MW,2019,26488.4322,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AM,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2000,2490,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2010,2331.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2015,3582.8,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2016,3656.8,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2017,3678,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2018,3482.2,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,AZ,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2000,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2010,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2015,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2016,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2017,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2018,1410,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BY,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2000,100,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2010,30,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2015,0,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2016,0,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2017,0,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2018,0,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GE,MW,2019,0,MEM ,Ministry of Energy and Mines,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2000,1175,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2010,1175,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2015,2013.9,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2016,2586.9,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2017,2158.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2018,1969.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KZ,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,KG,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2000,46,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2010,46,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2015,2.52,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2016,5.04,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2017,2.52,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2018,2.52,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,MD,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2000,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2010,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2015,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2016,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2017,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2018,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,RU,MW,2019,16000,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2000,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2010,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2015,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2016,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2017,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2018,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TJ,MW,2019,0,UNEnerdata ,Enerdata from United Nations,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2000,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2010,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2015,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2016,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2017,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2018,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,TM,MW,2019,0,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2000,953,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2010,953,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2015,958.6333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2016,958.6333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2017,958.6333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2018,958.6333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UA,MW,2019,958.6333,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2000,2005,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2010,1980,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2015,1980,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2016,1980,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2017,1980,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2018,1980,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,UZ,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2000,56239.1,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2010,56602.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2015,47355.9,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2016,46225,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2017,45466.9,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2018,43161.4,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,NAMR,MW,2019,42840.9,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2000,7740,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2010,6698,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2015,6011,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2016,5977,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2017,6018,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2018,6018,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CA,MW,2019,6018,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2000,48499.1,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2010,49904.3,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2015,41344.9,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2016,40248,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2017,39448.9,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2018,37143.4,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,US,MW,2019,36822.9,USDOE ,US Department of Energy,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2000,27,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2010,32.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2015,24,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2016,24,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2017,24,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2018,24,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,BZ,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2000,256.81,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2010,868.2,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2015,595.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2016,571.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2017,571.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2018,571.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,CR,MW,2019,571.7,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2000,546.4,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2010,691.2,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2015,756.6,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2016,765.8,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2017,763.8,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2018,757.1,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,SV,MW,2019,757.1,SIGET ,Superintendencia General de Electricidad y Telecomunicaciones (SIGET),,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2000,872.75,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2010,1181.25,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2015,1231.736,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2016,1147.965,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2017,1053.783,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2018,999.48,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,GT,MW,2019,n.a.,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,HN,MW,2000,383.3,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
etpmw,HN,MW,2010,943.75,Enerdata ,Enerdata,,Total electricity capacity oil (multifuel oil/gas included)
