Country.FuelCode,CountryCode,FuelType,Year,PrimaryEnergyInputToPower.ktoe,PowerOutput.GWh,Capacity.MW,PowerOutput.MWy,PrimaryEnergyInputToPower.MWy,CapacityFactor,ThermalEfficiency,AvailabilityFactor,LCOE.TotalCalc.USD_kWh,LCOE.Var.USD_kWh,VarOpex.USD_kWh,LCOE.Fixed.USD_kWh,Production.MWy
pry.wnd,PRY,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
pry.sol,PRY,sol,2018,-0,0,0,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
pry.hyd,PRY,hyd,2018,5091,59211,8810,6759.246575342466,6754.454232461995,0.7672228048761525,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,6759.232910958904
pry.ore,PRY,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
pry.bio,PRY,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
qat.coa,QAT,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
qat.nga,QAT,nga,2018,9717,47913,9834,5469.520547945205,12891.97245665551,0.5733435555332678,0.4373466158162159,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,5638.260525114155
qat.oil,QAT,oil,2018,-0,0,75,0,-0,0.45,0.3231939163498099,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,0
qat.nuc,QAT,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
qat.wnd,QAT,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
qat.sol,QAT,sol,2018,-0,0,5,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
qat.hyd,QAT,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
qat.ore,QAT,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
qat.bio,QAT,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
rou.coa,ROU,coa,2018,4283,15752,3775,1798.1735159817351,5682.444996589026,0.47319937403610635,0.31435898421517,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,1786.3276369863015
rou.nga,ROU,nga,2018,2604,10521,2593.4,1201.027397260274,3454.841646303484,0.46590036421925274,0.3497312259909212,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,1208.26600456621
rou.oil,ROU,oil,2018,207,599,3841.584,68.37899543378995,274.6360294872585,0.019865928330629064,0.2778828129818705,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,76.31663242009132
rou.nuc,ROU,nuc,2018,2964,11377,1300,1298.744292237443,3932.4695236726293,0.9990722690551458,0.3302743840615233,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,1298.7939497716895
rou.wnd,ROU,wnd,2018,544,6322,3032,721.689497716895,721.7487924689306,0.23803248605438487,0.999952483810997,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,721.7144977168949
rou.sol,ROU,sol,2018,152,1771,1377,202.1689497716895,201.66510377808356,0.14682064775851147,1,0,0.0770219361256934,0,0,0.0770219361256934,202.17203196347032
rou.hyd,ROU,hyd,2018,1519,17664,6678.929,2016.4383561643835,2015.324293677032,0.30931643552664284,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,2065.902511415525
rou.ore,ROU,ore,2018,11,70,0,7.9908675799086755,14.594185141834993,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
rou.bio,ROU,bio,2018,149,367,142,41.89497716894977,197.68487146667402,0.32743504405428,0.23520148967770696,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,46.49577625570776
rus.coa,RUS,coa,2018,53537,177911,42506.5,20309.47488584475,71029.89908531091,0.5109527728958134,0.3057700253101919,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,21718.81404109589
rus.nga,RUS,nga,2018,158975,527588,131199.1,60226.94063926941,210919.14390211075,0.4472377771420076,0.2781975725933371,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,58677.193847031966
rus.oil,RUS,oil,2018,3341,8007,16000,914.0410958904109,4432.652050806429,0.04877378710045662,0.1760527523168285,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,780.380593607306
rus.nuc,RUS,nuc,2018,53637,204569,29132.2,23352.625570776258,71162.57349569122,0.8016697759378056,0.3281838064497402,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,23354.40424657534
rus.wnd,RUS,wnd,2018,20,232,52,26.484018264840184,26.534882076063628,0.5113051018616087,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,26.587865296803653
rus.sol,RUS,sol,2018,62,720,535,82.1917808219178,82.25813443579723,0.1602445056117441,1,0,0.0770219361256934,0,0,0.0770219361256934,85.7308105022831
rus.hyd,RUS,hyd,2018,16435,191142,48983.3,21819.86301369863,21805.039346005284,0.4479508660145629,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,21942.11165525114
rus.ore,RUS,ore,2018,2435,2967,80,338.6986301369863,3230.621892760746,0.6164383561643836,0.015264884016188045,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,49.31506849315068
rus.bio,RUS,bio,2018,25,73,600,8.333333333333334,33.16860259507953,0.510845890410959,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,306.50753424657535
sau.coa,SAU,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
sau.nga,SAU,nga,2018,50258,218470,39418,24939.497716894977,66679.50516894028,0.6509247371747511,0.3847981658674045,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,25658.151289954338
sau.oil,SAU,oil,2018,24956,159528,46051,18210.95890410959,33110.22585451219,0.3136800436859313,0.43627850064369916,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,14445.279691780821
sau.nuc,SAU,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
sau.wnd,SAU,wnd,2018,-0,0,3,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
sau.sol,SAU,sol,2018,13,155,84,17.69406392694064,17.247673349441357,0.32960888236573166,1,0,0.0770219361256934,0,0,0.0770219361256934,27.68714611872146
sau.hyd,SAU,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
sau.ore,SAU,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
sau.bio,SAU,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
sdn.coa,SDN,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
sdn.nga,SDN,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
sdn.oil,SDN,oil,2018,1662,6599,2371.1,753.310502283105,2205.0487005208875,0.3176913582101366,0.341615121368572,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,753.2779794520549
sdn.nuc,SDN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
sdn.wnd,SDN,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
sdn.sol,SDN,sol,2018,-0,0,13,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
sdn.hyd,SDN,hyd,2018,830,9657,1928,1102.3972602739725,1101.1976061566406,0.5718007694821803,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1102.4318835616436
sdn.ore,SDN,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
sdn.bio,SDN,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
sen.coa,SEN,coa,2018,162,494,175,56.39269406392694,214.93254481611535,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
sen.nga,SEN,nga,2018,11,40,77,4.566210045662101,14.594185141834993,0.12073741327165985,0.6370195205532991,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,9.296780821917809
sen.oil,SEN,oil,2018,1008,3709,763.29,423.4018264840183,1337.3580566336066,0.6313378081940526,0.3603326971607439,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,481.89383561643837
sen.nuc,SEN,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
sen.wnd,SEN,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
sen.sol,SEN,sol,2018,7,80,134,9.132420091324201,9.287208726622268,0.12784664008723504,1,0,0.0770219361256934,0,0,0.0770219361256934,17.131449771689496
sen.hyd,SEN,hyd,2018,31,360,75,41.0958904109589,41.129067217898616,0.512937595129376,0.9353559960621138,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,38.470319634703195
sen.ore,SEN,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
sen.bio,SEN,bio,2018,79,89,25,10.159817351598173,104.81278420045133,0.3303219178082192,0.07878855626439814,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,8.25804794520548
sgp.coa,SGP,coa,2018,295,688,72.47218036529681,78.53881278538813,391.3895106219384,1,0.18516638386689188,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,72.47218036529681
sgp.nga,SGP,nga,2018,7620,50471,10355.5,5761.529680365296,10109.790070980242,0.5538982769838188,0.5673603078832067,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,5735.893607305936
sgp.oil,SGP,oil,2018,135,317,2880.41,36.18721461187214,179.11045401342946,0.017122990434248017,0.27536769502585423,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,49.32123287671233
sgp.nuc,SGP,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
sgp.wnd,SGP,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
sgp.sol,SGP,sol,2018,20,237,156.7,27.054794520547944,26.534882076063628,0.1668568040026459,0.985361876199955,0,0.0770219361256934,0,0,0.0770219361256934,26.146461187214612
sgp.hyd,SGP,hyd,2018,-0,0,0,0,-0,0.6766666666666666,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,0
sgp.ore,SGP,ore,2018,593,1162,0,132.64840182648402,786.7592535552865,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
sgp.bio,SGP,bio,2018,77,269,256.8,30.707762557077626,102.15929599284496,0.6779036241625059,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,174.08565068493152
slv.coa,SLV,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
slv.nga,SLV,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
slv.oil,SLV,oil,2018,269,1200,757.1,136.986301369863,356.8941639230557,0.16691920745406194,0.35409526055101287,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,126.3745319634703
slv.nuc,SLV,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
slv.wnd,SLV,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
slv.sol,SLV,sol,2018,25,285,205,32.534246575342465,33.16860259507953,0.15528032074841294,0.9597168184030435,0,0.09588528937990695,0,0,0.09588528937990695,31.832465753424653
slv.hyd,SLV,hyd,2018,140,1631,552.7,186.18721461187215,185.74417453244538,0.31965990120727383,0.951179372607451,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,176.67602739726027
slv.ore,SLV,ore,2018,1341,1576,204.4,179.90867579908675,1779.1638432000661,0.863020958993468,0.0991485324370031,0,0.16252870026339156,0.0025626984126984127,0.0025626984126984127,0.15996600185069315,176.40148401826485
slv.bio,SLV,bio,2018,336,710,297.1,81.05022831050228,445.78601887786886,0.30350530777731155,0.20227513453117818,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,90.17142694063926
srb.coa,SRB,coa,2018,6323,25114,4054,2866.89497716895,8389.002968347515,0.7066536742559916,0.3414915939644851,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,2864.77399543379
srb.nga,SRB,nga,2018,174,596,236,68.03652968036529,230.85347406175353,0.2891689400975156,0.29561552036578137,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,68.24386986301369
srb.oil,SRB,oil,2018,71,52,100,5.936073059360731,94.19883137002587,0.055275114155251145,0.058679193097548044,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,5.527511415525114
srb.nuc,SRB,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
srb.wnd,SRB,wnd,2018,13,150,374,17.123287671232877,17.247673349441357,0.04591177691500012,0.995554833299658,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,17.171004566210044
srb.sol,SRB,sol,2018,1,13,10,1.4840182648401827,1.326744103803181,0.14885844748858448,1,0,0.0770219361256934,0,0,0.0770219361256934,1.4885844748858448
srb.hyd,SRB,hyd,2018,915,10640,3008,1214.6118721461187,1213.9708549799107,0.43237678974788696,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1300.589383561644
srb.ore,SRB,ore,2018,16,106,0,12.100456621004566,21.227905660850897,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
srb.bio,SRB,bio,2018,3,0,14.578721461187214,0,3.9802323114095435,1,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,14.578721461187214
sur.coa,SUR,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
sur.nga,SUR,nga,2018,-0,0,0,0,-0,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
sur.oil,SUR,oil,2018,285,939,309.5,107.1917808219178,378.12206958390664,0.30155870788796185,0.246831453646779,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,93.3324200913242
sur.nuc,SUR,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
sur.wnd,SUR,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
sur.sol,SUR,sol,2018,1,10,7,1.1415525114155252,1.326744103803181,0.14720971950424006,0.7766893657758042,0,0.0770219361256934,0,0,0.0770219361256934,1.0304680365296803
sur.hyd,SUR,hyd,2018,86,1000,189,114.15525114155251,114.09999292707357,0.7445751491870212,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,140.724703196347
sur.ore,SUR,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
sur.bio,SUR,bio,2018,-0,0,1.5,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
svk.coa,SVK,coa,2018,969,3584,1111,409.1324200913242,1285.6150365852825,0.3720090810450908,0.32148199677165107,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,413.3020890410959
svk.nga,SVK,nga,2018,455,1857,1270.3333,211.986301369863,603.6685672304475,0.16919745198700734,0.3560515971874272,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,214.93715753424658
svk.oil,SVK,oil,2018,80,459,575.6667,52.397260273972606,106.13952830425451,0.09420924964720259,0.5109607016381228,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,54.23312785388128
svk.nuc,SVK,nuc,2018,3913,14843,1940,1694.406392694064,5191.549678181847,0.8739848832556607,0.3265943270545338,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,1695.5306735159818
svk.wnd,SVK,wnd,2018,1,6,4,0.684931506849315,1.326744103803181,0.17123287671232876,0.5162498969363596,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0.684931506849315
svk.sol,SVK,sol,2018,50,585,531,66.78082191780823,66.33720519015905,0.12576425973221889,1,0,0.0770219361256934,0,0,0.0770219361256934,66.78082191780823
svk.hyd,SVK,hyd,2018,309,3590,2542,409.8173515981735,409.963928075183,0.1740054841224506,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,442.3219406392694
svk.ore,SVK,ore,2018,143,572,14.850376712328767,65.29680365296804,189.72440684385492,1,0.0782734122581855,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,14.850376712328767
svk.bio,SVK,bio,2018,370,1070,340,122.14611872146119,490.895318407177,0.48348106365834004,0.3348647980127738,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,164.3835616438356
svn.coa,SVN,coa,2018,1059,4622,1004.478,527.6255707762557,1405.0220059275691,0.5253042173948711,0.3755503667944449,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,527.6565296803653
svn.nga,SVN,nga,2018,92,478,467.172,54.5662100456621,122.06045754989266,0.11288485576108251,0.43205346673438566,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,52.73664383561644
svn.oil,SVN,oil,2018,4,18,1.9407534246575342,2.0547945205479454,5.306976415212724,1,0.36569852074229375,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,1.9407534246575342
svn.nuc,SVN,nuc,2018,1505,5776,688,659.3607305936073,1996.7498762237879,0.9584459952745036,0.3302420862025657,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,659.4108447488585
svn.wnd,SVN,wnd,2018,1,6,5.238,0.684931506849315,1.326744103803181,0.13121969589982582,0.5180567715756369,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0.6873287671232877
svn.sol,SVN,sol,2018,22,255,258,29.10958904109589,29.188370283669986,0.11268362181869668,0.9960259564573518,0,0.0770219361256934,0,0,0.0770219361256934,29.072374429223743
svn.hyd,SVN,hyd,2018,404,4704,1343.425,536.986301369863,536.0046179364851,0.41572767349996426,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,558.4989497716895
svn.ore,SVN,ore,2018,34,135,0,15.41095890410959,45.10929952930816,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
svn.bio,SVN,bio,2018,43,146,43,16.666666666666668,57.049996463536786,0.7189763194223213,0.5419103181701266,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,30.915981735159818
swe.coa,SWE,coa,2018,519,1406,1150,160.50228310502283,688.580189873851,0.12124727020051618,0.20249545772749894,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,139.4343607305936
swe.nga,SWE,nga,2018,146,376,907,42.922374429223744,193.7046391552645,0.07098518373080002,0.3323800706302589,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,64.38356164383562
swe.oil,SWE,oil,2018,92,307,2460,35.045662100456624,122.06045754989266,0.01758733340758065,0.35445418648347876,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,43.2648401826484
swe.nuc,SWE,nuc,2018,17861,68549,8614,7825.228310502283,23696.976438028618,0.9091415191156372,0.3304786611128352,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,7831.345045662099
swe.wnd,SWE,wnd,2018,1429,16623,7406,1897.6027397260275,1895.9173243347461,0.25793489050590845,1,0,0.04464581755701971,0.0067,0.0067,0.037945817557019715,1910.265799086758
swe.sol,SWE,sol,2018,35,407,435,46.461187214611876,46.436043633111346,0.10602004933606256,0.9931664683918536,0,0.0770219361256934,0,0,0.0770219361256934,46.118721461187214
swe.hyd,SWE,hyd,2018,5349,62210,16333,7101.598173515982,7096.754211243216,0.4343898198090148,0.9997371637445719,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,7094.888926940639
swe.ore,SWE,ore,2018,1498,3287,0,375.2283105022831,1987.4626674971655,0.4080286738351254,1,0,0.13441834830883168,0.005088888888888889,0.005088888888888889,0.12932945941994278,0
swe.bio,SWE,bio,2018,3407,10195,3708,1163.8127853881278,4520.217161657439,0.4074368636491259,0.33422639585240616,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,1510.775890410959
syr.coa,SYR,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
syr.nga,SYR,nga,2018,2441,10502,6625,1198.8584474885845,3238.5823573835655,0.18095856465925736,0.37017755257461643,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,1198.85049086758
syr.oil,SYR,oil,2018,1939,6954,1567,793.8356164383562,2572.5568172743683,0.5451649678150671,0.3320717734317392,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,854.2735045662101
syr.nuc,SYR,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
syr.wnd,SYR,wnd,2018,-0,0,1,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
syr.sol,SYR,sol,2018,-0,0,1,0,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
syr.hyd,SYR,hyd,2018,65,754,1494,86.0730593607306,86.23836674720677,0.05761248953194819,0.998083134076962,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,86.0730593607306
syr.ore,SYR,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
syr.bio,SYR,bio,2018,-0,0,0,0,-0,0.7718181818181818,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0
tgo.coa,TGO,coa,2018,-0,0,0,0,-0,0.6587500000000001,0.3571428571428571,0.9,0.09112122038410522,0.04849923301433378,0.0040437500000000005,0.042621987369771436,0
tgo.nga,TGO,nga,2018,37,210,0,23.972602739726028,49.08953184071771,0.6052380952380952,0.44441581862681956,0.9,0.0758089771304874,0.051561435611977166,0.0032380952380952383,0.02424754151851023,0
tgo.oil,TGO,oil,2018,40,178,158,20.319634703196346,53.069764152127256,0.45,0.019565225781516857,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,1.0383219178082193
tgo.nuc,TGO,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
tgo.wnd,TGO,wnd,2018,-0,0,0,0,-0,0.3464285714285714,1,0,0.067947992234646,0.002910714285714286,0.002910714285714286,0.06503727794893172,0
tgo.sol,TGO,sol,2018,-0,3,3,0.3424657534246575,-0,0.1774193548387097,1,0,0.0770219361256934,0,0,0.0770219361256934,0
tgo.hyd,TGO,hyd,2018,-0,4,55,0.45662100456621,-0,0.4028333333333333,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,22.155833333333334
tgo.ore,TGO,ore,2018,-0,0,0,0,-0,0.4001715309779826,1,0,0.1499531314272492,0.0025626984126984127,0.0025626984126984127,0.1473904330145508,0
tgo.bio,TGO,bio,2018,-0,0,0.5999315068493151,0,-0,1,0.35,0,0.17980618841509133,0.11778578315220779,0.007963636363636364,0.06202040526288355,0.5999315068493151
tha.coa,THA,coa,2018,8987,36408,4266,4156.164383561644,11923.44926087919,0.8406648513145247,0.30077506745253046,0.9,0.08511778769778702,0.053004011772500005,0.0070999999999999995,0.03211377592528702,3586.2762557077626
tha.nga,THA,nga,2018,21615,115640,26389.73,13200.913242009132,28677.573803705764,0.5110421237497906,0.4702721282035666,0.9,0.0751049176992078,0.0523341182534375,0.0029,0.0227707994457703,13486.263664383561
tha.oil,THA,oil,2018,50,177,10784.87,20.205479452054796,66.33720519015905,0.45,0.39187342301676104,0,0.19067363712033208,0.12305655716211765,0.005,0.06761707995821443,25.995787671232875
tha.nuc,THA,nuc,2018,-0,0,0,0,-0,0.9022222222222223,0.33,0,0.17400769132564609,0.003933333333333333,0.003933333333333333,0.17007435799231274,0
tha.wnd,THA,wnd,2018,141,1641,1103,187.32876712328766,187.07091863624856,0.1698356909549299,1,0,0.11911265558384998,0,0,0.11911265558384998,187.32876712328766
tha.sol,THA,sol,2018,390,4537,2967,517.9223744292237,517.4302004832407,0.17456096205905755,1,0,0.08485386543734277,0,0,0.08485386543734277,517.9223744292237
tha.hyd,THA,hyd,2018,650,7565,6850.4,863.5844748858448,862.3836674720677,0.2556741828760991,1,0,0.0799597687805344,9.333333333333333e-4,9.333333333333333e-4,0.07902643544720107,1751.4704223744293
