CountryCode,TwoLetterCountryCode,FuelType,Year,CapacityMW,ProductionGWh,ProductionMWy,OrigProdGreaterThanOrigCap,CapacityFactor
PER,PE,nga,2018,3608.4,20292.7407,2316.522910958904,FALSE,0.6419806315704756
PER,PE,nuc,2018,0,0,0,FALSE,0
PER,PE,oil,2018,5197.5,730.9001,83.43608447488585,FALSE,0.016053118706086743
PER,PE,ore,2018,0,0,0,FALSE,0
PER,PE,sol,2018,284.48,745.0366,85.0498401826484,FALSE,0.29896597364541755
PER,PE,wnd,2018,372.25,1501.7094,171.42801369863014,FALSE,0.4605185055705309
PHL,PH,bio,2018,258,1104.8252,126.12159817351598,FALSE,0.48884340377331775
PHL,PH,coa,2018,8844,51932.187,5928.331849315068,FALSE,0.6703224614784111
PHL,PH,hyd,2018,3701,9383.76,1071.2054794520548,FALSE,0.2894367682929086
PHL,PH,nga,2018,3453,21421.5259,2445.379668949772,FALSE,0.7081898838545532
PHL,PH,nuc,2018,0,0,0,FALSE,0
PHL,PH,oil,2018,4302,3172.8162,362.1936301369863,FALSE,0.08419191774453424
PHL,PH,ore,2018,1944,10435.305,1191.2448630136987,FALSE,0.6127802793280344
PHL,PH,sol,2018,896,1161.3769,132.5772716894977,FALSE,0.1479657050106001
PHL,PH,wnd,2018,427,1152.924,131.6123287671233,FALSE,0.3082255943023965
PNG,PG,bio,2018,5,27.1651,3.101038812785388,FALSE,0.6202077625570775
PNG,PG,coa,2018,0,0,0,FALSE,0
PNG,PG,hyd,2018,249,1005,114.72602739726027,FALSE,0.4607470979809649
PNG,PG,nga,2018,221.9047488584475,1943.8856,221.9047488584475,TRUE,1
PNG,PG,nuc,2018,0,0,0,FALSE,0
PNG,PG,oil,2018,504,2594.1236,296.13283105022833,FALSE,0.5875651409726753
PNG,PG,ore,2018,56,422,48.17351598173516,FALSE,0.8602413568166992
PNG,PG,sol,2018,1,0,0,FALSE,0
PNG,PG,wnd,2018,0,0,0,FALSE,0
POL,PL,bio,2018,997,6772.386,773.1034246575342,FALSE,0.775429713798931
POL,PL,coa,2018,31967,133205.6896,15206.12894977169,FALSE,0.4756820768220881
POL,PL,hyd,2018,2336,2387.4074,272.5350913242009,FALSE,0.11666741923125039
POL,PL,nga,2018,3046,12642.73,1443.2340182648402,FALSE,0.47381287533317146
POL,PL,nuc,2018,0,0,0,FALSE,0
POL,PL,oil,2018,375,1863.78,212.76027397260273,FALSE,0.5673607305936073
POL,PL,ore,2018,0.8465753424657534,7.416,0.8465753424657534,TRUE,1
POL,PL,sol,2018,562,300.4328,34.29598173515981,FALSE,0.06102487853231284
POL,PL,wnd,2018,5864,12798.8343,1461.0541438356165,FALSE,0.24915657295968904
PRI,PR,coa,2018,454.4,2400.5396,274.03420091324205,FALSE,0.6030682238407615
PRI,PR,hyd,2018,98.1,50,5.707762557077626,FALSE,0.058183104557366215
PRI,PR,nga,2018,1348,6840.223,780.8473744292237,FALSE,0.5792636308822134
PRI,PR,nuc,2018,0,0,0,FALSE,0
PRI,PR,oil,2018,4001.3,7092.2264,809.6148858447488,FALSE,0.2023379616236595
PRI,PR,ore,2018,0,0,0,FALSE,0
PRI,PR,sol,2018,147.7,159,18.15068493150685,FALSE,0.12288886209551016
PRI,PR,wnd,2018,125.2,149,17.009132420091323,FALSE,0.13585569025632047
PRK,KR,bio,2018,2458,7826.4996,893.4360273972603,FALSE,0.36348088990938177
PRK,KR,coa,2018,36970,256130.7018,29238.6645890411,FALSE,0.7908754284295672
PRK,KR,hyd,2018,6490,7281.6767,831.2416324200914,FALSE,0.1280803747950834
PRK,KR,nga,2018,37851,152371.0559,17393.956152968036,FALSE,0.45953755919177924
PRK,KR,nuc,2018,21850,133504.7526,15240.268561643838,FALSE,0.6974951286793518
PRK,KR,oil,2018,2950,13155.5729,1501.7777283105022,FALSE,0.5090771960374584
PRK,KR,ore,2018,255.91495433789953,2241.815,255.91495433789953,TRUE,1
PRK,KR,sol,2018,7130,9318.6808,1063.7763470319635,FALSE,0.14919724362299627
PRK,KR,wnd,2018,1434,2465.7791,281.48163242009133,FALSE,0.1962912359972743
PRT,PT,bio,2018,627,3474.194,396.5974885844749,FALSE,0.6325318797200556
PRT,PT,coa,2018,1756,12060,1376.7123287671234,FALSE,0.7840047430336694
PRT,PT,hyd,2018,7248,14075.3024,1606.7696803652968,FALSE,0.22168455854929592
PRT,PT,nga,2018,4879,15035.9434,1716.431894977169,FALSE,0.35179993748251054
PRT,PT,nuc,2018,0,0,0,FALSE,0
PRT,PT,oil,2018,689,1167,133.21917808219177,FALSE,0.19335149213670794
PRT,PT,ore,2018,29.4,229,26.141552511415526,FALSE,0.8891684527692356
PRT,PT,sol,2018,671,1119.6806,127.81742009132418,FALSE,0.19048795840733856
PRT,PT,wnd,2018,5380,12608.8275,1439.3638698630136,FALSE,0.2675397527626419
PRY,PY,bio,2018,0,0,0,FALSE,0
PRY,PY,coa,2018,0,0,0,FALSE,0
PRY,PY,hyd,2018,8810,59210.8803,6759.232910958904,FALSE,0.7672228048761525
PRY,PY,nga,2018,0,0,0,FALSE,0
PRY,PY,nuc,2018,0,0,0,FALSE,0
PRY,PY,oil,2018,6.1,1.5428,0.1761187214611872,FALSE,0.0288719215510143
PRY,PY,ore,2018,0,0,0,FALSE,0
PRY,PY,sol,2018,0,0,0,FALSE,0
PRY,PY,wnd,2018,0,0,0,FALSE,0
QAT,QA,bio,2018,0,0,0,FALSE,0
QAT,QA,coa,2018,0,0,0,FALSE,0
QAT,QA,hyd,2018,0,0,0,FALSE,0
QAT,QA,nga,2018,9834,49391.1622,5638.260525114155,FALSE,0.5733435555332678
QAT,QA,nuc,2018,0,0,0,FALSE,0
QAT,QA,oil,2018,75,0,0,FALSE,0
QAT,QA,ore,2018,0,0,0,FALSE,0
QAT,QA,sol,2018,5,0,0,FALSE,0
QAT,QA,wnd,2018,0,0,0,FALSE,0
ROU,RO,bio,2018,142,407.303,46.49577625570776,FALSE,0.32743504405428
ROU,RO,coa,2018,3775,15648.2301,1786.3276369863015,FALSE,0.47319937403610635
ROU,RO,hyd,2018,6678.929,18097.306,2065.902511415525,FALSE,0.30931643552664284
ROU,RO,nga,2018,2593.4,10584.4102,1208.26600456621,FALSE,0.46590036421925274
ROU,RO,nuc,2018,1300,11377.435,1298.7939497716895,FALSE,0.9990722690551458
ROU,RO,oil,2018,3841.584,668.5337,76.31663242009132,FALSE,0.019865928330629064
ROU,RO,ore,2018,0,0,0,FALSE,0
ROU,RO,sol,2018,1377,1771.027,202.17203196347032,FALSE,0.14682064775851147
ROU,RO,wnd,2018,3032,6322.219,721.7144977168949,FALSE,0.23803248605438487
RUS,RU,bio,2018,600,2685.006,306.50753424657535,FALSE,0.510845890410959
RUS,RU,coa,2018,42506.5,190256.811,21718.81404109589,FALSE,0.5109527728958134
RUS,RU,hyd,2018,48983.3,192212.8981,21942.11165525114,FALSE,0.4479508660145629
RUS,RU,nga,2018,131199.1,514012.2181,58677.193847031966,FALSE,0.4472377771420076
RUS,RU,nuc,2018,29132.2,204584.5812,23354.40424657534,FALSE,0.8016697759378056
RUS,RU,oil,2018,16000,6836.134,780.380593607306,FALSE,0.04877378710045662
RUS,RU,ore,2018,80,432,49.31506849315068,FALSE,0.6164383561643836
RUS,RU,sol,2018,535,751.0019,85.7308105022831,FALSE,0.1602445056117441
RUS,RU,wnd,2018,52,232.9097,26.587865296803653,FALSE,0.5113051018616087
RWA,RW,bio,2018,0,0,0,FALSE,0
RWA,RW,coa,2018,0,0,0,FALSE,0
RWA,RW,hyd,2018,99,553.9574,63.23714611872146,FALSE,0.6387590517042572
RWA,RW,nga,2018,30,0,0,FALSE,0
RWA,RW,nuc,2018,0,0,0,FALSE,0
RWA,RW,oil,2018,60,207.74,23.71461187214612,FALSE,0.3952435312024353
RWA,RW,ore,2018,0,0,0,FALSE,0
RWA,RW,sol,2018,30,17.7929,2.0311529680365292,FALSE,0.06770509893455097
RWA,RW,wnd,2018,0,0,0,FALSE,0
SAU,SA,bio,2018,0,0,0,FALSE,0
SAU,SA,coa,2018,0,0,0,FALSE,0
SAU,SA,hyd,2018,0,0,0,FALSE,0
SAU,SA,nga,2018,39418,224765.4053,25658.151289954338,FALSE,0.6509247371747511
SAU,SA,nuc,2018,0,0,0,FALSE,0
SAU,SA,oil,2018,46051,126540.6501,14445.279691780821,FALSE,0.3136800436859313
SAU,SA,ore,2018,0,0,0,FALSE,0
SAU,SA,sol,2018,84,242.5394,27.68714611872146,FALSE,0.32960888236573166
SAU,SA,wnd,2018,3,0,0,FALSE,0
SDN,SD,bio,2018,0,0,0,FALSE,0
SDN,SD,coa,2018,0,0,0,FALSE,0
SDN,SD,hyd,2018,1928,9657.3033,1102.4318835616436,FALSE,0.5718007694821803
SDN,SD,nga,2018,0,0,0,FALSE,0
SDN,SD,nuc,2018,0,0,0,FALSE,0
SDN,SD,oil,2018,2371.1,6598.7151,753.2779794520549,FALSE,0.3176913582101366
SDN,SD,ore,2018,0,0,0,FALSE,0
SDN,SD,sol,2018,13,0,0,FALSE,0
SDN,SD,wnd,2018,0,0,0,FALSE,0
SEN,SN,bio,2018,25,72.3405,8.25804794520548,FALSE,0.3303219178082192
SEN,SN,coa,2018,175,0,0,FALSE,0
SEN,SN,hyd,2018,75,337,38.470319634703195,FALSE,0.512937595129376
SEN,SN,nga,2018,77,81.4398,9.296780821917809,FALSE,0.12073741327165985
SEN,SN,nuc,2018,0,0,0,FALSE,0
SEN,SN,oil,2018,763.29,4221.39,481.89383561643837,FALSE,0.6313378081940526
SEN,SN,ore,2018,0,0,0,FALSE,0
SEN,SN,sol,2018,134,150.0715,17.131449771689496,FALSE,0.12784664008723504
SEN,SN,wnd,2018,0,0,0,FALSE,0
SGP,SG,bio,2018,256.8,1524.9903,174.08565068493152,FALSE,0.6779036241625059
SGP,SG,coa,2018,72.47218036529681,634.8563,72.47218036529681,TRUE,1
SGP,SG,hyd,2018,0,0,0,FALSE,0
SGP,SG,nga,2018,10355.5,50246.428,5735.893607305936,FALSE,0.5538982769838188
SGP,SG,nuc,2018,0,0,0,FALSE,0
SGP,SG,oil,2018,2880.41,432.054,49.32123287671233,FALSE,0.017122990434248017
SGP,SG,ore,2018,0,0,0,FALSE,0
SGP,SG,sol,2018,156.7,229.043,26.146461187214612,FALSE,0.1668568040026459
SGP,SG,wnd,2018,0,0,0,FALSE,0
SLB,SB,bio,2018,6.5,10.921,1.246689497716895,FALSE,0.1917983842641377
SLB,SB,coa,2018,0,0,0,FALSE,0
SLB,SB,hyd,2018,0,0,0,FALSE,0
SLB,SB,nga,2018,0,0,0,FALSE,0
SLB,SB,nuc,2018,0,0,0,FALSE,0
SLB,SB,oil,2018,45.5,86.031,9.820890410958905,FALSE,0.2158437452958001
SLB,SB,ore,2018,7.2,0,0,FALSE,0
SLB,SB,sol,2018,3,0,0,FALSE,0
SLB,SB,wnd,2018,0,0,0,FALSE,0
SLE,SL,bio,2018,34,0,0,FALSE,0
SLE,SL,coa,2018,0,0,0,FALSE,0
SLE,SL,hyd,2018,61,0,0,FALSE,0
SLE,SL,nga,2018,0,0,0,FALSE,0
SLE,SL,nuc,2018,0,0,0,FALSE,0
SLE,SL,oil,2018,77.3,243.2529,27.76859589041096,FALSE,0.3592315121657304
SLE,SL,ore,2018,0,0,0,FALSE,0
SLE,SL,sol,2018,4,0,0,FALSE,0
SLE,SL,wnd,2018,0,0,0,FALSE,0
SLV,SV,bio,2018,297.1,789.9017,90.17142694063926,FALSE,0.30350530777731155
SLV,SV,coa,2018,0,0,0,FALSE,0
SLV,SV,hyd,2018,552.7,1547.682,176.67602739726027,FALSE,0.31965990120727383
SLV,SV,nga,2018,0,0,0,FALSE,0
SLV,SV,nuc,2018,0,0,0,FALSE,0
SLV,SV,oil,2018,757.1,1107.0409,126.3745319634703,FALSE,0.16691920745406194
SLV,SV,ore,2018,204.4,1545.277,176.40148401826485,FALSE,0.863020958993468
SLV,SV,sol,2018,205,278.8524,31.832465753424653,FALSE,0.15528032074841294
SLV,SV,wnd,2018,0,0,0,FALSE,0
SOM,SO,bio,2018,0,0,0,FALSE,0
SOM,SO,coa,2018,0,0,0,FALSE,0
SOM,SO,hyd,2018,0,0,0,FALSE,0
SOM,SO,nga,2018,0,0,0,FALSE,0
SOM,SO,nuc,2018,0,0,0,FALSE,0
SOM,SO,oil,2018,80,350,39.954337899543376,FALSE,0.4994292237442922
SOM,SO,ore,2018,0,0,0,FALSE,0
SOM,SO,sol,2018,7,0,0,FALSE,0
SOM,SO,wnd,2018,4,0,0,FALSE,0
SRB,RS,bio,2018,14.578721461187214,127.7096,14.578721461187214,TRUE,1
SRB,RS,coa,2018,4054,25095.4202,2864.77399543379,FALSE,0.7066536742559916
SRB,RS,hyd,2018,3008,11393.163,1300.589383561644,FALSE,0.43237678974788696
SRB,RS,nga,2018,236,597.8163,68.24386986301369,FALSE,0.2891689400975156
SRB,RS,nuc,2018,0,0,0,FALSE,0
SRB,RS,oil,2018,100,48.421,5.527511415525114,FALSE,0.055275114155251145
SRB,RS,ore,2018,0,0,0,FALSE,0
SRB,RS,sol,2018,10,13.04,1.4885844748858448,FALSE,0.14885844748858448
SRB,RS,wnd,2018,374,150.418,17.171004566210044,FALSE,0.04591177691500012
STP,ST,bio,2018,0,0,0,FALSE,0
STP,ST,coa,2018,0,0,0,FALSE,0
STP,ST,hyd,2018,2,6.6,0.7534246575342466,FALSE,0.3767123287671233
STP,ST,nga,2018,0,0,0,FALSE,0
STP,ST,nuc,2018,0,0,0,FALSE,0
STP,ST,oil,2018,23.5,73.7,8.41324200913242,FALSE,0.35801029826095404
STP,ST,ore,2018,0,0,0,FALSE,0
STP,ST,sol,2018,0,0,0,FALSE,0
STP,ST,wnd,2018,0,0,0,FALSE,0
SUR,SR,bio,2018,1.5,0,0,FALSE,0
SUR,SR,coa,2018,0,0,0,FALSE,0
SUR,SR,hyd,2018,189,1232.7484,140.724703196347,FALSE,0.7445751491870212
SUR,SR,nga,2018,0,0,0,FALSE,0
SUR,SR,nuc,2018,0,0,0,FALSE,0
SUR,SR,oil,2018,309.5,817.592,93.3324200913242,FALSE,0.30155870788796185
SUR,SR,ore,2018,0,0,0,FALSE,0
SUR,SR,sol,2018,7,9.0269,1.0304680365296803,FALSE,0.14720971950424006
SUR,SR,wnd,2018,0,0,0,FALSE,0
SVK,SK,bio,2018,340,1440,164.3835616438356,FALSE,0.48348106365834004
SVK,SK,coa,2018,1111,3620.5263,413.3020890410959,FALSE,0.3720090810450908
SVK,SK,hyd,2018,2542,3874.7402,442.3219406392694,FALSE,0.1740054841224506
SVK,SK,nga,2018,1270.3333,1882.8495,214.93715753424658,FALSE,0.16919745198700734
SVK,SK,nuc,2018,1940,14852.8487,1695.5306735159818,FALSE,0.8739848832556607
SVK,SK,oil,2018,575.6667,475.0822,54.23312785388128,FALSE,0.09420924964720259
SVK,SK,ore,2018,14.850376712328767,130.0893,14.850376712328767,TRUE,1
SVK,SK,sol,2018,531,585,66.78082191780823,FALSE,0.12576425973221889
SVK,SK,wnd,2018,4,6,0.684931506849315,FALSE,0.17123287671232876
SVN,SI,bio,2018,43,270.824,30.915981735159818,FALSE,0.7189763194223213
SVN,SI,coa,2018,1004.478,4622.2712,527.6565296803653,FALSE,0.5253042173948711
SVN,SI,hyd,2018,1343.425,4892.4508,558.4989497716895,FALSE,0.41572767349996426
SVN,SI,nga,2018,467.172,461.973,52.73664383561644,FALSE,0.11288485576108251
SVN,SI,nuc,2018,688,5776.439,659.4108447488585,FALSE,0.9584459952745036
SVN,SI,oil,2018,1.9407534246575342,17.001,1.9407534246575342,TRUE,1
SVN,SI,ore,2018,0,0,0,FALSE,0
SVN,SI,sol,2018,258,254.674,29.072374429223743,FALSE,0.11268362181869668
SVN,SI,wnd,2018,5.238,6.021,0.6873287671232877,FALSE,0.13121969589982582
SWE,SE,bio,2018,3708,13234.3968,1510.775890410959,FALSE,0.4074368636491259
SWE,SE,coa,2018,1150,1221.445,139.4343607305936,FALSE,0.12124727020051618
SWE,SE,hyd,2018,16333,62151.227,7094.888926940639,FALSE,0.4343898198090148
SWE,SE,nga,2018,907,564,64.38356164383562,FALSE,0.07098518373080002
SWE,SE,nuc,2018,8614,68602.5826,7831.345045662099,FALSE,0.9091415191156372
SWE,SE,oil,2018,2460,379,43.2648401826484,FALSE,0.01758733340758065
SWE,SE,ore,2018,0,0,0,FALSE,0
SWE,SE,sol,2018,435,404,46.118721461187214,FALSE,0.10602004933606256
SWE,SE,wnd,2018,7406,16733.9284,1910.265799086758,FALSE,0.25793489050590845
SWZ,SZ,bio,2018,106,0,0,FALSE,0
SYC,SC,bio,2018,0,0,0,FALSE,0
SYC,SC,coa,2018,0,0,0,FALSE,0
SYC,SC,hyd,2018,0,0,0,FALSE,0
SYC,SC,nga,2018,0,0,0,FALSE,0
SYC,SC,nuc,2018,0,0,0,FALSE,0
SYC,SC,oil,2018,80.3,416.8728,47.58821917808219,FALSE,0.5926303758167147
SYC,SC,ore,2018,0,0,0,FALSE,0
SYC,SC,sol,2018,3,3.5348,0.40351598173515985,FALSE,0.1345053272450533
SYC,SC,wnd,2018,6,7.3924,0.8438812785388129,FALSE,0.1406468797564688
SYR,SY,bio,2018,0,0,0,FALSE,0
SYR,SY,coa,2018,0,0,0,FALSE,0
SYR,SY,hyd,2018,1494,754,86.0730593607306,FALSE,0.05761248953194819
SYR,SY,nga,2018,6625,10501.9303,1198.85049086758,FALSE,0.18095856465925736
SYR,SY,nuc,2018,0,0,0,FALSE,0
SYR,SY,oil,2018,1567,7483.4359,854.2735045662101,FALSE,0.5451649678150671
SYR,SY,ore,2018,0,0,0,FALSE,0
SYR,SY,sol,2018,1,0,0,FALSE,0
SYR,SY,wnd,2018,1,0,0,FALSE,0
TCD,TD,bio,2018,0,0,0,FALSE,0
TCD,TD,coa,2018,0,0,0,FALSE,0
TCD,TD,hyd,2018,0,0,0,FALSE,0
TCD,TD,nga,2018,0,0,0,FALSE,0
TCD,TD,nuc,2018,0,0,0,FALSE,0
TCD,TD,oil,2018,271,230,26.255707762557076,FALSE,0.0968845304891405
TCD,TD,ore,2018,0,0,0,FALSE,0
TCD,TD,sol,2018,0,0,0,FALSE,0
TCD,TD,wnd,2018,1,0,0,FALSE,0
TGO,TG,bio,2018,0.5999315068493151,5.2554,0.5999315068493151,TRUE,1
TGO,TG,coa,2018,0,0,0,FALSE,0
TGO,TG,hyd,2018,55,194.0851,22.155833333333334,FALSE,0.4028333333333333
TGO,TG,nga,2018,0,0,0,FALSE,0
TGO,TG,nuc,2018,0,0,0,FALSE,0
TGO,TG,oil,2018,158,9.0957,1.0383219178082193,FALSE,0.006571657707646957
TGO,TG,ore,2018,0,0,0,FALSE,0
TGO,TG,sol,2018,3,0,0,FALSE,0
TGO,TG,wnd,2018,0,0,0,FALSE,0
THA,TH,bio,2018,1833.4413584474885,16060.9463,1833.4413584474885,TRUE,1
THA,TH,coa,2018,4266,31415.78,3586.2762557077626,FALSE,0.8406648513145247
THA,TH,hyd,2018,6850.4,15342.8809,1751.4704223744293,FALSE,0.2556741828760991
THA,TH,nga,2018,26389.73,118139.6697,13486.263664383561,FALSE,0.5110421237497906
THA,TH,nuc,2018,0,0,0,FALSE,0
THA,TH,oil,2018,10784.87,227.7231,25.995787671232875,FALSE,0.0024103941606373443
THA,TH,ore,2018,0.1141552511415525,1,0.1141552511415525,TRUE,1
THA,TH,sol,2018,2967,4537,517.9223744292237,FALSE,0.17456096205905755
THA,TH,wnd,2018,1103,1641,187.32876712328766,FALSE,0.1698356909549299
TJK,TJ,bio,2018,0,0,0,FALSE,0
TJK,TJ,coa,2018,146.08804794520546,1279.7313,146.08804794520546,TRUE,1
TJK,TJ,hyd,2018,5900,18435.724,2104.534703196347,FALSE,0.3567007971519232
TJK,TJ,nga,2018,669,0,0,FALSE,0
TJK,TJ,nuc,2018,0,0,0,FALSE,0
TJK,TJ,oil,2018,0,0,0,FALSE,0
TJK,TJ,ore,2018,0,0,0,FALSE,0
TJK,TJ,sol,2018,0,0,0,FALSE,0
TJK,TJ,wnd,2018,0,0,0,FALSE,0
TKM,TM,bio,2018,0,0,0,FALSE,0
TKM,TM,coa,2018,0,0,0,FALSE,0
TKM,TM,hyd,2018,10,0,0,FALSE,0
TKM,TM,nga,2018,7101.6,23919.0042,2730.4799315068494,FALSE,0.38448799305886694
TKM,TM,nuc,2018,0,0,0,FALSE,0
TKM,TM,oil,2018,0,0,0,FALSE,0
TKM,TM,ore,2018,0,0,0,FALSE,0
TKM,TM,sol,2018,0,0,0,FALSE,0
TKM,TM,wnd,2018,0,0,0,FALSE,0
TON,TO,bio,2018,0,0,0,FALSE,0
TON,TO,coa,2018,0,0,0,FALSE,0
TON,TO,hyd,2018,0,0,0,FALSE,0
TON,TO,nga,2018,0,0,0,FALSE,0
TON,TO,nuc,2018,0,0,0,FALSE,0
TON,TO,oil,2018,20.132,92,10.502283105022832,FALSE,0.5216711258207247
TON,TO,ore,2018,0,0,0,FALSE,0
TON,TO,sol,2018,2,0,0,FALSE,0
TON,TO,wnd,2018,0,0,0,FALSE,0
TTO,TT,bio,2018,0,0,0,FALSE,0
TTO,TT,coa,2018,0,0,0,FALSE,0
TTO,TT,hyd,2018,0,0,0,FALSE,0
TTO,TT,nga,2018,2041,11138.1434,1271.4775570776255,FALSE,0.6229679358538097
TTO,TT,nuc,2018,0,0,0,FALSE,0
TTO,TT,oil,2018,5,27.3881,3.1264954337899544,FALSE,0.6252990867579908
TTO,TT,ore,2018,0,0,0,FALSE,0
TTO,TT,sol,2018,2.6,4,0.45662100456621,FALSE,0.17562346329469616
TTO,TT,wnd,2018,0.002511415525114155,0.022,0.002511415525114155,TRUE,1
TUN,TN,bio,2018,0,0,0,FALSE,0
TUN,TN,coa,2018,0,0,0,FALSE,0
TUN,TN,hyd,2018,62,16.572,1.8917808219178083,FALSE,0.030512593901900132
TUN,TN,nga,2018,4402,19891.8011,2270.753550228311,FALSE,0.5158458769260134
TUN,TN,nuc,2018,0,0,0,FALSE,0
TUN,TN,oil,2018,422,44.207,5.046461187214612,FALSE,0.011958438832262113
TUN,TN,ore,2018,0,0,0,FALSE,0
TUN,TN,sol,2018,47,67.1923,7.6703538812785395,FALSE,0.16319901875060722
TUN,TN,wnd,2018,245,452.5964,51.66625570776256,FALSE,0.21088267635821453
TUR,TR,bio,2018,738.8,2659.15,303.55593607305934,FALSE,0.41087701146867806
TUR,TR,coa,2018,19777.5,113248.6254,12927.925273972603,FALSE,0.6536683238009153
TUR,TR,hyd,2018,28283.8,59938.4259,6842.286061643836,FALSE,0.24191537422990672
TUR,TR,nga,2018,26347.5,92482.8165,10557.399143835617,FALSE,0.400698325982944
TUR,TR,nuc,2018,0,0,0,FALSE,0
TUR,TR,oil,2018,45,329.1159,37.57030821917809,FALSE,0.8348957382039575
TUR,TR,ore,2018,1282.5,8394.7458,958.3043150684932,FALSE,0.7472158402093514
TUR,TR,sol,2018,5062.9,7799.8003,890.3881621004566,FALSE,0.17586524760521768
TUR,TR,wnd,2018,7005.4,19949.2073,2277.3067694063925,FALSE,0.3250787634405448
TWN,TW,bio,2018,712.559,3678.2551,419.8921347031963,FALSE,0.5892734983393604
TWN,TW,coa,2018,19346.684,129294.2943,14759.622636986302,FALSE,0.7629019338397371
TWN,TW,hyd,2018,4693.64,7839.134,894.87831050228306,FALSE,0.1906576368239326
TWN,TW,nga,2018,16680.16,92263.1345,10532.321289954338,FALSE,0.6314280732291739
TWN,TW,nuc,2018,4416,27682.4071,3160.0921347031967,FALSE,0.7156005739817022
TWN,TW,oil,2018,3081.697,8474.357,967.3923515981735,FALSE,0.3139154665751284
TWN,TW,ore,2018,1.7123287671232877e-4,0.0015,1.7123287671232877e-4,TRUE,1
TWN,TW,sol,2018,2738.116,2739.5553,312.7346232876712,FALSE,0.11421525723806851
TWN,TW,wnd,2018,713.191,1694.136,193.3945205479452,FALSE,0.27116792072242246
TZA,TZ,bio,2018,1.5560616438356165,13.6311,1.5560616438356165,TRUE,1
TZA,TZ,coa,2018,0,0,0,FALSE,0
TZA,TZ,hyd,2018,574.1,2234.5061,255.08060502283107,FALSE,0.4443138913479029
TZA,TZ,nga,2018,528.7655136986301,4631.9859,528.7655136986301,TRUE,1
TZA,TZ,nuc,2018,0,0,0,FALSE,0
TZA,TZ,oil,2018,716.86,1411.5939,161.14085616438356,FALSE,0.224787066044114
TZA,TZ,ore,2018,0,0,0,FALSE,0
TZA,TZ,sol,2018,25,24.4224,2.7879452054794522,FALSE,0.11151780821917809
TZA,TZ,wnd,2018,0,0,0,FALSE,0
UGA,UG,bio,2018,64.5,449.869,51.35490867579909,FALSE,0.796200134508513
UGA,UG,coa,2018,0,0,0,FALSE,0
UGA,UG,hyd,2018,744.3,3638.0683,415.30460045662096,FALSE,0.5579801161582977
UGA,UG,nga,2018,0,0,0,FALSE,0
UGA,UG,nuc,2018,0,0,0,FALSE,0
UGA,UG,oil,2018,197.8,267.9821,30.591563926940637,FALSE,0.15465906939808208
UGA,UG,ore,2018,0,0,0,FALSE,0
UGA,UG,sol,2018,48,32.6567,3.727933789954338,FALSE,0.07766528729071538
UGA,UG,wnd,2018,0,0,0,FALSE,0
UKR,UA,bio,2018,98.7,112.1487,12.802363013698631,FALSE,0.12970985829481896
UKR,UA,coa,2018,15779.9333,51271.9397,5852.961152968037,FALSE,0.37091165353455813
UKR,UA,hyd,2018,6248.1,12006.4717,1370.6017922374429,FALSE,0.2193629731018138
UKR,UA,nga,2018,11202.9333,9023.0771,1030.0316324200912,FALSE,0.09194302999376879
UKR,UA,nuc,2018,13107,84398.1,9634.486301369863,FALSE,0.7350641871801223
UKR,UA,oil,2018,958.6333,705.831,80.57431506849315,FALSE,0.08405123739024417
UKR,UA,ore,2018,0,0,0,FALSE,0
UKR,UA,sol,2018,1224.8,1107.5,126.4269406392694,FALSE,0.10322251848405406
UKR,UA,wnd,2018,621,1188.4,135.662100456621,FALSE,0.21845748865800485
URY,UY,bio,2018,424.6,1840.2458,210.0737214611872,FALSE,0.4947567627441997
URY,UY,coa,2018,0,0,0,FALSE,0
URY,UY,hyd,2018,1538,6290.264,718.0666666666667,FALSE,0.4668833983528392
URY,UY,nga,2018,1102,12.3343,1.4080251141552513,FALSE,0.0012776997406127508
URY,UY,nuc,2018,0,0,0,FALSE,0
URY,UY,oil,2018,87.9,356.2748,40.6706392694064,FALSE,0.46269214185900337
URY,UY,ore,2018,0,0,0,FALSE,0
URY,UY,sol,2018,248.385,399.6982,45.627648401826484,FALSE,0.18369727802333669
URY,UY,wnd,2018,1510.6555,4732.2953,540.2163584474886,FALSE,0.3576039397781218
USA,US,bio,2018,15640.4,77745.878,8875.100228310503,FALSE,0.5674471387119576
USA,US,coa,2018,262813.7,1256280.898,143411.06141552512,FALSE,0.5456757445122729
USA,US,hyd,2018,101766.7,315794.9808,36049.655342465754,FALSE,0.35423822667400784
USA,US,nga,2018,541344.4,1518798.06,173378.77397260274,FALSE,0.32027443892021923
USA,US,nuc,2018,104302.2,841079.0145,96013.58613013699,FALSE,0.9205327033383475
USA,US,oil,2018,37143.4,37233.1521,4250.359828767124,FALSE,0.11443109216622936
USA,US,ore,2018,3828.4,24869.7027,2839.0071575342467,FALSE,0.7415649246510936
USA,US,sol,2018,32396.1,88224.365,10071.274543378995,FALSE,0.3108792275421732
USA,US,wnd,2018,95105.2,278137.2884,31750.832009132424,FALSE,0.33384958981351626
UZB,UZ,bio,2018,0,0,0,FALSE,0
UZB,UZ,coa,2018,2734,2772.8947,316.5404908675799,FALSE,0.11577925781550105
UZB,UZ,hyd,2018,1905,7559.5313,862.9601940639269,FALSE,0.45299747719891176
UZB,UZ,nga,2018,7644,53495.5045,6106.792751141553,FALSE,0.798900150594133
