Superscenario,SubscenarioNumber,ModuleCode,QuantityCodeMain,SubsectorCode,FuelCode,CPATCodeNoCountry,CPATCode,Helper Column,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
1,2,mit,ener,srv,ker,mit.ener.ker.srv.2,chn.mit.ener.ker.srv.2,5743,1068.91235,1107.6874,1053.0796,1110.31493,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,oop,mit.ener.oop.srv.2,chn.mit.ener.oop.srv.2,5744,1264.27197,1293.14747,1287.81612,1383.69181,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,bio,mit.ener.bio.srv.2,chn.mit.ener.bio.srv.2,5745,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener,srv,ren,mit.ener.ren.srv.2,chn.mit.ener.ren.srv.2,5746,5606.34009,5847.90261,5454.08045,6037.92829,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,coa,mit.elec.ela.coa.pow.1,chn.mit.elec.ela.coa.pow.1,2091,410391.7025,439002.4774,472831.2419,515146.9293,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,nga,mit.elec.ela.nga.pow.1,chn.mit.elec.ela.nga.pow.1,2092,19257.78966,20600.36136,22187.78924,26796.56656,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,oop,mit.elec.ela.oop.pow.1,chn.mit.elec.ela.oop.pow.1,2093,924.36494,988.80776,1065.00356,1071.80888,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,nuc,mit.elec.ela.nuc.pow.1,chn.mit.elec.ela.nuc.pow.1,2094,25365.43422,27133.80508,29224.68874,32441.48935,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,wnd,mit.elec.ela.wnd.pow.1,chn.mit.elec.ela.wnd.pow.1,2095,31453.13844,33645.9183,36238.61403,41428.47884,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,sol,mit.elec.ela.sol.pow.1,chn.mit.elec.ela.sol.pow.1,2096,15236.48296,16298.70616,17554.656,20153.04035,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,hyd,mit.elec.ela.hyd.pow.1,chn.mit.elec.ela.hyd.pow.1,2097,103112.6397,110301.2171,118800.8364,136455.5473,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,ore,mit.elec.ela.ore.pow.1,chn.mit.elec.ela.ore.pow.1,2098,1166.12873,1247.4263,1343.55079,1560.62693,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.ela,pow,bio,mit.elec.ela.bio.pow.1,chn.mit.elec.ela.bio.pow.1,2099,7787.16211,8330.05014,8971.94926,10056.21978,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,elec.eng,pow,coa,mit.elec.eng.coa.pow.1,chn.mit.elec.eng.coa.pow.1,2423,410391.7025,406483.6375,407618.82,402198.3407,398177.0937,394552.1077,391186.9043,387965.4642,385027.6433,383540.7645,380289.0525,377067.3197,374095.0348,371157.148
1,1,mit,elec.eng,pow,nga,mit.elec.eng.nga.pow.1,chn.mit.elec.eng.nga.pow.1,2424,19257.78966,13737.56059,4108.10965,6337.29775,7376.51811,8278.68436,9080.4956,9865.66122,10456.18026,9713.9329,10569.74201,11574.38808,12542.93519,13670.21112
1,1,mit,elec.eng,pow,oop,mit.elec.eng.oop.pow.1,chn.mit.elec.eng.oop.pow.1,2425,924.36494,938.51602,944.20905,1032.20615,1029.55222,1029.34826,1026.97478,1022.79325,1017.65951,1012.36864,1005.20992,998.37421,991.79861,985.51739
1,1,mit,elec.eng,pow,nuc,mit.elec.eng.nuc.pow.1,chn.mit.elec.eng.nuc.pow.1,2426,25365.43422,31227.14904,36402.94327,39869.59414,43134.48002,46110.28192,48842.59952,51354.41273,53670.54307,55795.89129,57848.61948,59707.84639,61382.65489,62888.07149
1,1,mit,elec.eng,pow,wnd,mit.elec.eng.wnd.pow.1,chn.mit.elec.eng.wnd.pow.1,2427,31453.13844,33942.40202,36314.70739,37244.21998,38126.66092,38973.52439,39808.42724,40634.52005,41455.46484,42257.51354,43101.43418,43903.70293,44646.30216,45332.69137
1,1,mit,elec.eng,pow,sol,mit.elec.eng.sol.pow.1,chn.mit.elec.eng.sol.pow.1,2428,15236.48296,18152.24488,20994.78152,22452.26738,23890.2942,25315.82645,26751.9081,28201.47643,29667.86089,31136.37357,32672.25698,34183.97752,35649.18417,37069.50766
1,1,mit,elec.eng,pow,hyd,mit.elec.eng.hyd.pow.1,chn.mit.elec.eng.hyd.pow.1,2429,103112.6397,101343.601,99498.54204,96754.74346,94161.89716,91625.57829,89155.6617,86753.85977,84424.95181,82161.86739,79995.80085,77888.85389,75840.09415,73849.04012
1,1,mit,elec.eng,pow,ore,mit.elec.eng.ore.pow.1,chn.mit.elec.eng.ore.pow.1,2430,1166.12873,1358.36413,1571.62885,1598.93352,1648.48393,1709.41832,1784.34884,1874.55612,1982.24614,2106.25787,2254.71338,2420.5812,2602.71938,2801.43538
1,1,mit,elec.eng,pow,bio,mit.elec.eng.bio.pow.1,chn.mit.elec.eng.bio.pow.1,2431,7787.16211,7511.36708,7241.10051,7207.23918,7149.86198,7100.07259,7057.52222,7022.09849,6992.2925,6969.87255,6958.01296,6949.79838,6944.11888,6941.21975
1,1,mit,ener.ela,pow,coa,mit.ener.ela.coa.pow.1,chn.mit.ener.ela.coa.pow.1,2012,1141316,1214809.679,1301911.236,1411367.993,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,nga,mit.ener.ela.nga.pow.1,chn.mit.ener.ela.nga.pow.1,2017,47822.39844,50649.87517,54012.73875,64586.23148,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,oop,mit.ener.ela.oop.pow.1,chn.mit.ener.ela.oop.pow.1,2022,2641.04244,2811.10921,3012.66505,3016.83167,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,nuc,mit.ener.ela.nuc.pow.1,chn.mit.ener.ela.nuc.pow.1,2027,76864.95313,81409.5572,86814.68868,95416.33435,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,wnd,mit.ener.ela.wnd.pow.1,chn.mit.ener.ela.wnd.pow.1,2031,31453.13867,32043.73196,32869.49143,35787.47794,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,sol,mit.ener.ela.sol.pow.1,chn.mit.ener.ela.sol.pow.1,2035,15288.9082,15575.98692,15977.37645,17468.85419,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,hyd,mit.ener.ela.hyd.pow.1,chn.mit.ener.ela.hyd.pow.1,2039,1199200,1270102.134,1354429.69,1540305.227,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,ore,mit.ener.ela.ore.pow.1,chn.mit.ener.ela.ore.pow.1,2043,13562.07715,13816.73128,14172.78521,15678.73119,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.ela,pow,bio,mit.ener.ela.bio.pow.1,chn.mit.ener.ela.bio.pow.1,2047,31153.33008,32995.25602,35185.95331,39047.73937,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.eng,pow,coa,mit.ener.eng.coa.pow.1,chn.mit.ener.eng.coa.pow.1,2452,1140558.112,1129696.842,1132851.734,1117787.171,1106611.346,1096536.807,1087184.255,1078231.248,1070066.474,1065934.15,1056897.011,1047943.191,1039682.635,1031517.678
1,1,mit,ener.eng,pow,nga,mit.ener.eng.nga.pow.1,chn.mit.ener.eng.nga.pow.1,2453,47790.26895,34091.22889,10194.71437,15726.68356,18305.62025,20544.44248,22534.22301,24482.69565,25948.13192,24106.16556,26229.94759,28723.08449,31126.63793,33924.09396
1,1,mit,ener.eng,pow,oop,mit.ener.eng.oop.pow.1,chn.mit.ener.eng.oop.pow.1,2454,2639.33596,2679.74149,2695.99678,2947.25457,2939.67684,2939.09445,2932.31746,2920.37796,2905.71962,2890.61262,2870.17234,2850.65435,2831.87909,2813.94434
1,1,mit,ener.eng,pow,nuc,mit.ener.eng.nuc.pow.1,chn.mit.ener.eng.nuc.pow.1,2455,76813.96606,94564.95583,110238.7771,120736.8115,130623.8425,139635.4424,147909.7006,155516.2069,162530.1281,168966.3052,175182.5675,180812.8513,185884.6621,190443.5046
1,1,mit,ener.eng,pow,wnd,mit.ener.eng.wnd.pow.1,chn.mit.ener.eng.wnd.pow.1,2456,31453.13844,33942.40202,36314.70739,37244.21998,38126.66092,38973.52439,39808.42724,40634.52005,41455.46484,42257.51354,43101.43418,43903.70293,44646.30216,45332.69137
1,1,mit,ener.eng,pow,sol,mit.ener.eng.sol.pow.1,chn.mit.ener.eng.sol.pow.1,2457,15278.87458,18202.74886,21053.19413,22514.73507,23956.76283,25386.26126,26826.33844,28279.93983,29750.40413,31223.00256,32763.15918,34279.08569,35748.36891,37172.64409
1,1,mit,ener.eng,pow,hyd,mit.ener.eng.hyd.pow.1,chn.mit.ener.eng.hyd.pow.1,2458,103112.6397,101343.601,99498.54204,96754.74346,94161.89716,91625.57829,89155.6617,86753.85977,84424.95181,82161.86739,79995.80085,77888.85389,75840.09415,73849.04012
1,1,mit,ener.eng,pow,ore,mit.ener.eng.ore.pow.1,chn.mit.ener.eng.ore.pow.1,2459,4722.88907,5501.45359,6365.18811,6475.77361,6676.45562,6923.24345,7226.7164,7592.06114,8028.21196,8530.46667,9131.72011,9803.4944,10541.16462,11345.97594
1,1,mit,ener.eng,pow,bio,mit.ener.eng.bio.pow.1,chn.mit.ener.eng.bio.pow.1,2460,31132.21146,30029.61351,28949.11769,28813.74385,28584.35614,28385.30369,28215.19203,28073.57186,27954.41083,27864.77833,27817.36502,27784.52404,27761.81803,27750.22764
1,1,mit,ener.sim,pow,coa,mit.ener.sim.coa.pow.1,chn.mit.ener.sim.coa.pow.1,2627,1141316,1325721.746,1557331.2,2160116.061,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.sim,pow,nga,mit.ener.sim.nga.pow.1,chn.mit.ener.sim.nga.pow.1,2628,47822.39844,58684.65613,59555.61676,77644.05354,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.sim,pow,oop,mit.ener.sim.oop.pow.1,chn.mit.ener.sim.oop.pow.1,2633,2373.62354,2427.8362,2417.8268,2597.82982,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,1,mit,ener.sim,pow,nuc,mit.ener.sim.nuc.pow.1,chn.mit.ener.sim.nuc.pow.1,2622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ener.sim,pow,wnd,mit.ener.sim.wnd.pow.1,chn.mit.ener.sim.wnd.pow.1,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ener.sim,pow,sol,mit.ener.sim.sol.pow.1,chn.mit.ener.sim.sol.pow.1,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ener.sim,pow,hyd,mit.ener.sim.hyd.pow.1,chn.mit.ener.sim.hyd.pow.1,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ener.sim,pow,ore,mit.ener.sim.ore.pow.1,chn.mit.ener.sim.ore.pow.1,2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,mit,ener.sim,pow,bio,mit.ener.sim.bio.pow.1,chn.mit.ener.sim.bio.pow.1,2634,31153.33008,31082.60717,32064.51919,35079.07755,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,coa,mit.elec.ela.coa.pow.2,chn.mit.elec.ela.coa.pow.2,4906,410391.7025,439002.4774,472831.2419,495229.2034,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,nga,mit.elec.ela.nga.pow.2,chn.mit.elec.ela.nga.pow.2,4907,19257.78966,20600.36136,22187.78924,25955.96486,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,oop,mit.elec.ela.oop.pow.2,chn.mit.elec.ela.oop.pow.2,4908,924.36494,988.80776,1065.00356,1023.77306,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,nuc,mit.elec.ela.nuc.pow.2,chn.mit.elec.ela.nuc.pow.2,4909,25365.43422,27133.80508,29224.68874,32332.22144,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,wnd,mit.elec.ela.wnd.pow.2,chn.mit.elec.ela.wnd.pow.2,4910,31453.13844,33645.9183,36238.61403,52866.10854,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,sol,mit.elec.ela.sol.pow.2,chn.mit.elec.ela.sol.pow.2,4911,15236.48296,16298.70616,17554.656,25514.47178,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,hyd,mit.elec.ela.hyd.pow.2,chn.mit.elec.ela.hyd.pow.2,4912,103112.6397,110301.2171,118800.8364,170039.2982,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,ore,mit.elec.ela.ore.pow.2,chn.mit.elec.ela.ore.pow.2,4913,1166.12873,1247.4263,1343.55079,1709.93644,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.ela,pow,bio,mit.elec.ela.bio.pow.2,chn.mit.elec.ela.bio.pow.2,4914,7787.16211,8330.05014,8971.94926,9688.36847,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,elec.eng,pow,coa,mit.elec.eng.coa.pow.2,chn.mit.elec.eng.coa.pow.2,5238,410391.7025,406483.6375,407618.82,402198.3407,398177.0937,394552.1077,391186.9043,387965.4642,385027.6433,383540.7645,380289.0525,377067.3197,374095.0348,371157.148
1,2,mit,elec.eng,pow,nga,mit.elec.eng.nga.pow.2,chn.mit.elec.eng.nga.pow.2,5239,19257.78966,13737.56059,4108.10965,6337.29775,7376.51811,8278.68436,9080.4956,9865.66122,10456.18026,9713.9329,10569.74201,11574.38808,12542.93519,13670.21112
1,2,mit,elec.eng,pow,oop,mit.elec.eng.oop.pow.2,chn.mit.elec.eng.oop.pow.2,5240,924.36494,938.51602,944.20905,1032.20615,1029.55222,1029.34826,1026.97478,1022.79325,1017.65951,1012.36864,1005.20992,998.37421,991.79861,985.51739
1,2,mit,elec.eng,pow,nuc,mit.elec.eng.nuc.pow.2,chn.mit.elec.eng.nuc.pow.2,5241,25365.43422,31227.14904,36402.94327,39869.59414,43134.48002,46110.28192,48842.59952,51354.41273,53670.54307,55795.89129,57848.61948,59707.84639,61382.65489,62888.07149
1,2,mit,elec.eng,pow,wnd,mit.elec.eng.wnd.pow.2,chn.mit.elec.eng.wnd.pow.2,5242,31453.13844,33942.40202,36314.70739,37244.21998,38126.66092,38973.52439,39808.42724,40634.52005,41455.46484,42257.51354,43101.43418,43903.70293,44646.30216,45332.69137
1,2,mit,elec.eng,pow,sol,mit.elec.eng.sol.pow.2,chn.mit.elec.eng.sol.pow.2,5243,15236.48296,18152.24488,20994.78152,22452.26738,23890.2942,25315.82645,26751.9081,28201.47643,29667.86089,31136.37357,32672.25698,34183.97752,35649.18417,37069.50766
1,2,mit,elec.eng,pow,hyd,mit.elec.eng.hyd.pow.2,chn.mit.elec.eng.hyd.pow.2,5244,103112.6397,101343.601,99498.54204,96754.74346,94161.89716,91625.57829,89155.6617,86753.85977,84424.95181,82161.86739,79995.80085,77888.85389,75840.09415,73849.04012
1,2,mit,elec.eng,pow,ore,mit.elec.eng.ore.pow.2,chn.mit.elec.eng.ore.pow.2,5245,1166.12873,1358.36413,1571.62885,1598.93352,1648.48393,1709.41832,1784.34884,1874.55612,1982.24614,2106.25787,2254.71338,2420.5812,2602.71938,2801.43538
1,2,mit,elec.eng,pow,bio,mit.elec.eng.bio.pow.2,chn.mit.elec.eng.bio.pow.2,5246,7787.16211,7511.36708,7241.10051,7207.23918,7149.86198,7100.07259,7057.52222,7022.09849,6992.2925,6969.87255,6958.01296,6949.79838,6944.11888,6941.21975
1,2,mit,ener.ela,pow,coa,mit.ener.ela.coa.pow.2,chn.mit.ener.ela.coa.pow.2,4827,1141316,1214809.679,1301911.236,1356798.628,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,nga,mit.ener.ela.nga.pow.2,chn.mit.ener.ela.nga.pow.2,4832,47822.39844,50649.87517,54012.73875,62560.17729,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,oop,mit.ener.ela.oop.pow.2,chn.mit.ener.ela.oop.pow.2,4837,2641.04244,2811.10921,3012.66505,2881.62475,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,nuc,mit.ener.ela.nuc.pow.2,chn.mit.ener.ela.nuc.pow.2,4842,76864.95313,81409.5572,86814.68868,95094.95751,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,wnd,mit.ener.ela.wnd.pow.2,chn.mit.ener.ela.wnd.pow.2,4846,31453.13867,32043.73196,32869.49143,45667.73259,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,sol,mit.ener.ela.sol.pow.2,chn.mit.ener.ela.sol.pow.2,4850,15288.9082,15575.98692,15977.37645,22116.19585,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,hyd,mit.ener.ela.hyd.pow.2,chn.mit.ener.ela.hyd.pow.2,4854,1199200,1270102.134,1354429.69,1919397.378,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,ore,mit.ener.ela.ore.pow.2,chn.mit.ener.ela.ore.pow.2,4858,13562.07715,13816.73128,14172.78521,17178.75888,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.ela,pow,bio,mit.ener.ela.bio.pow.2,chn.mit.ener.ela.bio.pow.2,4862,31153.33008,32995.25602,35185.95331,37619.39329,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.eng,pow,coa,mit.ener.eng.coa.pow.2,chn.mit.ener.eng.coa.pow.2,5267,1140558.112,1129696.842,1132851.734,1117787.171,1106611.346,1096536.807,1087184.255,1078231.248,1070066.474,1065934.15,1056897.011,1047943.191,1039682.635,1031517.678
1,2,mit,ener.eng,pow,nga,mit.ener.eng.nga.pow.2,chn.mit.ener.eng.nga.pow.2,5268,47790.26895,34091.22889,10194.71437,15726.68356,18305.62025,20544.44248,22534.22301,24482.69565,25948.13192,24106.16556,26229.94759,28723.08449,31126.63793,33924.09396
1,2,mit,ener.eng,pow,oop,mit.ener.eng.oop.pow.2,chn.mit.ener.eng.oop.pow.2,5269,2639.33596,2679.74149,2695.99678,2947.25457,2939.67684,2939.09445,2932.31746,2920.37796,2905.71962,2890.61262,2870.17234,2850.65435,2831.87909,2813.94434
1,2,mit,ener.eng,pow,nuc,mit.ener.eng.nuc.pow.2,chn.mit.ener.eng.nuc.pow.2,5270,76813.96606,94564.95583,110238.7771,120736.8115,130623.8425,139635.4424,147909.7006,155516.2069,162530.1281,168966.3052,175182.5675,180812.8513,185884.6621,190443.5046
1,2,mit,ener.eng,pow,wnd,mit.ener.eng.wnd.pow.2,chn.mit.ener.eng.wnd.pow.2,5271,31453.13844,33942.40202,36314.70739,37244.21998,38126.66092,38973.52439,39808.42724,40634.52005,41455.46484,42257.51354,43101.43418,43903.70293,44646.30216,45332.69137
1,2,mit,ener.eng,pow,sol,mit.ener.eng.sol.pow.2,chn.mit.ener.eng.sol.pow.2,5272,15278.87458,18202.74886,21053.19413,22514.73507,23956.76283,25386.26126,26826.33844,28279.93983,29750.40413,31223.00256,32763.15918,34279.08569,35748.36891,37172.64409
1,2,mit,ener.eng,pow,hyd,mit.ener.eng.hyd.pow.2,chn.mit.ener.eng.hyd.pow.2,5273,103112.6397,101343.601,99498.54204,96754.74346,94161.89716,91625.57829,89155.6617,86753.85977,84424.95181,82161.86739,79995.80085,77888.85389,75840.09415,73849.04012
1,2,mit,ener.eng,pow,ore,mit.ener.eng.ore.pow.2,chn.mit.ener.eng.ore.pow.2,5274,4722.88907,5501.45359,6365.18811,6475.77361,6676.45562,6923.24345,7226.7164,7592.06114,8028.21196,8530.46667,9131.72011,9803.4944,10541.16462,11345.97594
1,2,mit,ener.eng,pow,bio,mit.ener.eng.bio.pow.2,chn.mit.ener.eng.bio.pow.2,5275,31132.21146,30029.61351,28949.11769,28813.74385,28584.35614,28385.30369,28215.19203,28073.57186,27954.41083,27864.77833,27817.36502,27784.52404,27761.81803,27750.22764
1,2,mit,ener.sim,pow,coa,mit.ener.sim.coa.pow.2,chn.mit.ener.sim.coa.pow.2,5442,1141316,1325721.746,1557331.2,2160116.061,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.sim,pow,nga,mit.ener.sim.nga.pow.2,chn.mit.ener.sim.nga.pow.2,5443,47822.39844,58684.65613,59555.61676,77644.05354,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.sim,pow,oop,mit.ener.sim.oop.pow.2,chn.mit.ener.sim.oop.pow.2,5448,2373.62354,2427.8362,2417.8268,2597.82982,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
1,2,mit,ener.sim,pow,nuc,mit.ener.sim.nuc.pow.2,chn.mit.ener.sim.nuc.pow.2,5437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener.sim,pow,wnd,mit.ener.sim.wnd.pow.2,chn.mit.ener.sim.wnd.pow.2,5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener.sim,pow,sol,mit.ener.sim.sol.pow.2,chn.mit.ener.sim.sol.pow.2,5439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener.sim,pow,hyd,mit.ener.sim.hyd.pow.2,chn.mit.ener.sim.hyd.pow.2,5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener.sim,pow,ore,mit.ener.sim.ore.pow.2,chn.mit.ener.sim.ore.pow.2,5441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,mit,ener.sim,pow,bio,mit.ener.sim.bio.pow.2,chn.mit.ener.sim.bio.pow.2,5449,31153.33008,31082.60717,32064.51919,35079.07755,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!
